alternativa,tiene bar,viernes o sabado,hambriento,clientes,precio,lloviendo,tengo reserva,tipo de restaurante,tiempo de espera,espero?
true,true,true,false,algunos,normal,true,true,hamburguesería,0-10,true
true,false,true,true,algunos,barato,false,false,francés,10-30,true
false,true,false,true,algunos,barato,false,false,chino,>60,true
false,false,true,true,lleno,normal,false,true,chino,>60,false
true,false,false,true,ninguno,caro,false,false,italiano,10-30,false
true,false,false,true,ninguno,normal,true,true,italiano,30-60,false
false,true,false,true,lleno,barato,true,false,chino,30-60,true
false,true,false,false,ninguno,caro,false,false,francés,10-30,false
true,false,false,true,algunos,normal,true,true,chino,>60,true
true,true,false,false,ninguno,normal,true,false,chino,10-30,false
true,true,false,false,algunos,normal,false,true,chino,10-30,true
false,true,true,false,ninguno,barato,true,true,francés,0-10,false
true,true,true,false,lleno,caro,false,true,francés,>60,false
false,true,true,false,lleno,caro,true,true,francés,>60,false
true,true,true,false,lleno,normal,false,false,chino,10-30,true
false,true,true,false,ninguno,barato,false,false,francés,0-10,false
true,true,false,false,lleno,caro,false,true,hamburguesería,30-60,false
false,false,false,false,algunos,caro,true,false,francés,>60,true
true,false,false,true,algunos,normal,true,false,chino,0-10,true
true,false,true,false,ninguno,normal,true,false,francés,0-10,false
false,true,true,true,algunos,barato,true,true,italiano,>60,true
false,true,false,true,algunos,caro,true,true,francés,30-60,true
true,true,false,false,algunos,caro,false,false,italiano,>60,true
true,false,true,false,lleno,barato,false,true,hamburguesería,0-10,true
true,false,false,false,ninguno,normal,false,true,francés,>60,false
false,false,false,false,lleno,normal,false,false,hamburguesería,10-30,true
false,true,true,true,lleno,caro,false,true,chino,0-10,true
true,true,false,true,ninguno,barato,false,false,francés,30-60,false
false,true,false,true,ninguno,barato,false,false,italiano,10-30,false
true,true,true,false,ninguno,normal,false,true,chino,30-60,false
false,true,true,true,ninguno,caro,true,false,francés,>60,false
false,true,true,false,lleno,caro,false,true,francés,10-30,true
false,true,true,false,algunos,caro,true,false,hamburguesería,0-10,true
false,false,false,true,algunos,normal,true,true,francés,30-60,true
true,false,true,true,ninguno,barato,true,false,francés,30-60,false
false,false,false,false,lleno,normal,false,true,francés,30-60,true
true,true,true,false,lleno,caro,true,false,francés,>60,false
false,true,false,false,ninguno,caro,true,false,italiano,30-60,false
true,true,false,false,lleno,barato,true,true,hamburguesería,10-30,true
true,true,true,true,algunos,normal,false,true,francés,0-10,true
true,true,true,false,ninguno,barato,false,true,italiano,0-10,false
true,false,false,true,ninguno,caro,false,false,chino,>60,false
true,true,true,true,ninguno,caro,false,false,hamburguesería,0-10,false
false,true,true,false,algunos,caro,false,false,italiano,0-10,true
true,false,false,true,ninguno,barato,false,true,chino,30-60,false
true,false,true,true,algunos,caro,true,false,italiano,10-30,true
false,false,true,false,lleno,barato,true,true,italiano,30-60,true
false,true,false,true,ninguno,normal,true,true,francés,30-60,false
true,true,true,false,algunos,normal,true,true,francés,>60,true
true,false,true,true,ninguno,normal,false,false,chino,30-60,false
false,false,false,true,lleno,normal,true,false,francés,30-60,false
false,true,false,false,algunos,caro,true,false,hamburguesería,0-10,true
false,false,true,false,ninguno,barato,false,true,hamburguesería,30-60,false
true,true,false,true,lleno,normal,true,false,italiano,>60,false
false,false,false,true,lleno,barato,true,true,italiano,30-60,true
false,true,true,false,algunos,caro,true,false,italiano,30-60,true
true,true,false,true,ninguno,normal,true,true,hamburguesería,30-60,false
true,true,false,true,lleno,normal,true,false,italiano,30-60,false
false,false,true,false,algunos,caro,false,true,italiano,0-10,true
false,false,false,false,algunos,normal,true,true,italiano,30-60,true
false,true,false,true,ninguno,caro,false,true,hamburguesería,0-10,false
false,true,false,true,algunos,normal,false,true,chino,10-30,true
false,false,false,true,ninguno,caro,true,false,francés,30-60,false
false,true,false,false,ninguno,barato,true,false,italiano,30-60,false
true,false,false,true,algunos,barato,true,false,francés,>60,true
false,false,false,true,algunos,normal,true,false,chino,>60,true
true,true,false,false,ninguno,caro,false,true,chino,10-30,false
false,false,false,false,lleno,caro,true,false,francés,>60,false
false,true,true,true,algunos,caro,false,false,hamburguesería,>60,true
true,true,false,true,algunos,normal,true,true,italiano,30-60,true
true,true,false,true,ninguno,caro,false,true,italiano,>60,false
true,true,false,false,lleno,normal,false,false,chino,0-10,true
false,false,false,false,lleno,barato,false,false,francés,>60,false
true,true,true,false,ninguno,barato,true,false,italiano,>60,false
false,true,false,true,algunos,caro,false,true,hamburguesería,30-60,true
true,true,true,false,lleno,normal,true,true,chino,10-30,true
false,false,true,false,lleno,barato,false,false,francés,30-60,false
true,true,false,false,ninguno,caro,true,true,italiano,>60,false
false,false,false,true,lleno,normal,true,false,hamburguesería,0-10,true
true,false,true,false,algunos,normal,true,true,francés,0-10,true
false,false,true,true,ninguno,barato,true,false,chino,>60,false
false,false,true,false,ninguno,barato,true,false,chino,10-30,false
true,true,false,false,algunos,barato,false,true,hamburguesería,0-10,true
true,false,true,false,algunos,normal,true,false,hamburguesería,>60,true
true,false,true,true,lleno,caro,false,false,hamburguesería,30-60,true
false,true,true,true,lleno,normal,false,true,francés,10-30,true
true,false,false,false,algunos,caro,true,true,hamburguesería,30-60,true
false,false,true,false,lleno,barato,false,false,hamburguesería,0-10,true
true,true,false,true,algunos,caro,true,false,hamburguesería,30-60,true
true,false,false,true,lleno,caro,true,false,hamburguesería,>60,false
false,true,false,false,lleno,barato,false,false,francés,>60,false
false,true,true,true,lleno,normal,false,true,francés,>60,false
false,false,true,true,algunos,normal,true,true,chino,10-30,true
true,false,true,true,lleno,barato,false,true,francés,>60,false
true,false,false,false,lleno,caro,false,true,hamburguesería,0-10,true
true,true,true,true,algunos,normal,true,true,italiano,30-60,true
true,true,false,false,lleno,barato,false,true,hamburguesería,10-30,true
true,false,true,false,lleno,caro,true,false,italiano,10-30,true
false,true,false,false,ninguno,caro,true,false,chino,10-30,false
true,true,false,true,ninguno,barato,false,true,italiano,>60,false
true,false,true,false,lleno,normal,false,true,francés,10-30,true
true,true,true,true,lleno,normal,false,true,chino,10-30,false
false,false,true,false,ninguno,caro,false,false,francés,30-60,false
true,false,true,true,ninguno,barato,false,false,chino,>60,false
false,false,false,false,lleno,normal,true,false,chino,30-60,false
false,true,false,true,lleno,normal,false,false,francés,30-60,true
false,false,false,true,ninguno,barato,true,true,chino,0-10,false
true,false,true,false,ninguno,caro,false,false,hamburguesería,10-30,false
false,true,true,true,ninguno,normal,true,false,italiano,>60,false
false,false,false,false,lleno,normal,false,false,hamburguesería,0-10,true
true,true,true,true,lleno,normal,true,true,italiano,0-10,true
false,false,true,false,algunos,normal,true,true,hamburguesería,30-60,true
true,true,false,true,ninguno,caro,false,false,italiano,10-30,false
false,true,false,true,algunos,barato,true,false,francés,10-30,true
true,false,true,false,ninguno,caro,false,true,italiano,30-60,false
true,true,false,false,lleno,caro,true,false,francés,>60,false
false,true,true,false,ninguno,normal,false,true,hamburguesería,>60,false
true,false,true,true,lleno,caro,true,true,chino,10-30,true
false,true,false,false,lleno,caro,false,true,italiano,10-30,true
true,true,true,false,ninguno,normal,true,true,francés,0-10,false
true,true,false,true,lleno,normal,false,true,hamburguesería,30-60,false
true,false,false,false,algunos,barato,false,true,hamburguesería,0-10,true
false,true,false,true,lleno,normal,false,true,francés,10-30,true
true,false,false,false,lleno,normal,true,false,italiano,0-10,true
true,true,false,true,ninguno,barato,true,false,chino,30-60,false
true,false,true,false,lleno,barato,true,true,francés,0-10,true
false,true,false,false,lleno,normal,false,true,francés,>60,false
true,true,false,false,algunos,caro,false,false,chino,30-60,true
true,false,true,true,ninguno,normal,true,true,hamburguesería,10-30,false
true,false,true,true,ninguno,barato,true,true,hamburguesería,10-30,false
false,false,false,false,lleno,barato,true,true,italiano,0-10,true
true,true,false,true,lleno,normal,true,false,italiano,10-30,true
true,false,false,true,algunos,normal,false,true,hamburguesería,10-30,true
false,false,false,true,ninguno,barato,true,true,francés,30-60,false
false,true,false,true,algunos,barato,true,false,hamburguesería,0-10,true
false,false,true,true,algunos,caro,true,true,hamburguesería,10-30,true
true,false,false,false,ninguno,caro,false,false,francés,30-60,false
true,false,true,false,algunos,barato,true,true,italiano,>60,true
true,true,false,true,ninguno,normal,true,true,hamburguesería,>60,false
false,false,false,true,ninguno,barato,true,true,hamburguesería,0-10,false
true,true,false,false,algunos,barato,false,false,francés,0-10,true
false,true,true,false,ninguno,caro,true,false,italiano,10-30,false
false,true,true,false,algunos,normal,false,false,francés,0-10,true
true,true,true,true,ninguno,caro,false,true,francés,10-30,false
false,false,false,false,algunos,normal,true,false,francés,30-60,true
false,false,false,true,ninguno,caro,false,false,hamburguesería,>60,false
false,true,false,true,algunos,barato,false,false,francés,30-60,true
true,true,false,true,algunos,barato,false,false,hamburguesería,30-60,true
false,false,true,true,ninguno,normal,false,true,chino,>60,false
true,true,true,true,ninguno,caro,true,true,francés,0-10,false
false,true,true,false,algunos,barato,true,false,chino,>60,true
false,true,false,false,ninguno,normal,false,true,francés,30-60,false
false,false,false,true,lleno,barato,true,true,chino,10-30,true
true,true,true,false,lleno,normal,true,false,chino,>60,false
true,true,false,false,ninguno,barato,true,true,chino,0-10,false
false,false,true,true,ninguno,barato,false,false,italiano,10-30,false
true,false,true,true,lleno,barato,true,true,chino,>60,false
false,true,true,true,ninguno,normal,true,false,francés,0-10,false
true,false,true,false,algunos,normal,false,true,hamburguesería,0-10,true
false,false,true,true,ninguno,normal,false,true,francés,10-30,false
true,true,true,true,algunos,caro,true,true,hamburguesería,0-10,true
false,false,false,true,ninguno,barato,true,false,italiano,>60,false
true,false,true,true,lleno,normal,true,false,hamburguesería,0-10,true
true,false,true,false,algunos,barato,true,false,hamburguesería,0-10,true
true,true,false,true,algunos,normal,false,false,chino,30-60,true
true,false,false,false,lleno,normal,false,true,italiano,0-10,true
true,false,false,true,lleno,caro,true,false,hamburguesería,0-10,true
false,false,false,false,ninguno,caro,true,false,chino,>60,false
true,true,false,false,ninguno,barato,true,false,francés,0-10,false
false,true,true,true,lleno,caro,true,true,hamburguesería,>60,false
false,false,true,false,algunos,normal,false,false,francés,30-60,true
true,false,false,false,algunos,caro,true,false,francés,0-10,true
true,false,true,true,algunos,normal,true,false,francés,>60,true
true,true,false,false,lleno,barato,false,true,francés,>60,false
false,true,false,false,lleno,barato,false,false,hamburguesería,30-60,true
true,true,false,false,algunos,normal,false,true,chino,10-30,true
false,false,false,false,algunos,normal,false,true,italiano,0-10,true
true,true,true,true,lleno,caro,true,true,chino,10-30,true
false,true,true,true,algunos,barato,true,true,hamburguesería,10-30,true
false,false,false,false,ninguno,caro,true,true,italiano,0-10,false
false,true,false,true,ninguno,barato,false,false,francés,0-10,false
false,false,true,false,lleno,caro,true,false,italiano,10-30,true
true,true,false,false,lleno,caro,false,false,italiano,10-30,true
false,false,true,false,lleno,normal,false,true,hamburguesería,>60,false
true,false,true,true,lleno,barato,true,true,chino,10-30,true
false,true,false,false,lleno,caro,true,false,chino,30-60,true
true,false,true,true,ninguno,caro,false,true,hamburguesería,>60,false
false,true,true,true,ninguno,normal,true,false,chino,10-30,false
false,true,true,true,algunos,normal,true,true,italiano,0-10,true
false,true,true,true,algunos,barato,false,true,hamburguesería,30-60,true
false,false,false,true,ninguno,caro,true,false,italiano,10-30,false
false,false,true,false,algunos,normal,true,true,chino,>60,true
true,false,true,false,algunos,barato,false,true,chino,>60,true
